date,open,high,low,close
2025-06-02,517.239990234375,523.4500122070312,515.969970703125,520.1181030273438
2025-06-03,523.5599975585938,528.739990234375,522.6900024414062,524.183837890625
2025-06-04,528.010009765625,529.8400268554688,525.969970703125,525.6452026367188
2025-06-05,530.1799926757812,533.0499877929688,522.6599731445312,521.6886596679688
2025-06-06,530.0,531.7999877929688,528.2100219726562,526.788330078125
2025-06-09,530.1400146484375,532.3499755859375,529.010009765625,527.5637817382812
2025-06-10,531.1699829101562,534.9000244140625,528.8900146484375,531.0531005859375
2025-06-11,535.6199951171875,536.780029296875,530.1099853515625,529.263671875
2025-06-12,531.0900268554688,534.6400146484375,530.8400268554688,530.5062255859375
2025-06-13,527.6799926757812,531.8699951171875,525.72998046875,523.8458862304688
2025-06-16,530.5,535.3699951171875,530.4500122070312,531.1325073242188
2025-06-17,531.7100219726562,533.3300170898438,527.9099731445312,525.9534301757812
2025-06-18,530.0999755859375,532.5499877929688,527.4000244140625,525.8638305664062
2025-06-20,532.260009765625,533.5599975585938,524.8800048828125,523.7167358398438
2025-06-23,526.8099975585938,532.1699829101562,523.6500244140625,529.1017456054688
2025-06-24,536.8900146484375,540.7000122070312,536.27001953125,537.1928100585938
2025-06-25,542.0599975585938,543.3099975585938,539.3800048828125,538.5661010742188
2025-06-26,543.3499755859375,546.6699829101562,541.52001953125,543.6018676757812
2025-06-27,547.260009765625,549.989990234375,544.5399780273438,545.4629516601562
2025-06-30,551.260009765625,552.7999877929688,549.010009765625,548.9959716796875
2025-07-01,549.72998046875,550.7100219726562,544.6599731445312,544.3681640625
2025-07-02,546.1599731445312,551.0,546.1199951171875,548.1599731445312
2025-07-03,553.1799926757812,557.2000122070312,553.1799926757812,553.5538940429688
2025-07-07,553.52001953125,554.3400268554688,549.5800170898438,549.3841552734375
2025-07-08,553.3800048828125,554.010009765625,551.0999755859375,549.6925659179688
2025-07-09,554.47998046875,557.6300048828125,553.0999755859375,553.5838623046875
2025-07-10,556.8900146484375,557.2999877929688,552.75,552.7876586914062
2025-07-11,553.2999877929688,555.7899780273438,552.0499877929688,551.543701171875
2025-07-14,553.989990234375,556.9500122070312,551.6300048828125,553.5440063476562
2025-07-15,560.25,560.7999877929688,556.6599731445312,554.051513671875
2025-07-16,557.280029296875,560.2100219726562,551.5599975585938,554.6187744140625
2025-07-17,558.02001953125,562.3099975585938,557.2100219726562,559.1072387695312
2025-07-18,563.1199951171875,564.72998046875,559.97998046875,558.56982421875
2025-07-21,562.0900268554688,566.0599975585938,562.0599975585938,561.4658203125
2025-07-22,564.2999877929688,564.3499755859375,558.6099853515625,558.5598754882812
2025-07-23,562.3400268554688,563.8499755859375,559.5800170898438,561.1076049804688
2025-07-24,565.1300048828125,566.239990234375,563.2899780273438,562.3018188476562
2025-07-25,564.9299926757812,567.7000122070312,564.27001953125,563.6553344726562
2025-07-28,567.739990234375,569.0399780273438,566.8699951171875,565.4169311523438
2025-07-29,570.760009765625,572.1099853515625,566.530029296875,564.5410766601562
2025-07-30,568.1799926757812,570.6199951171875,565.0499877929688,565.2974243164062
2025-07-31,574.5399780273438,574.6300048828125,563.8699951171875,562.3018188476562
2025-08-01,558.8300170898438,559.02001953125,551.6799926757812,551.2251586914062
2025-08-04,559.0499877929688,564.3200073242188,558.9500122070312,561.3961181640625
2025-08-05,565.3900146484375,566.5599975585938,559.72998046875,557.5845947265625
2025-08-06,561.1099853515625,567.760009765625,560.6300048828125,564.6007690429688
2025-08-07,571.6699829101562,573.3200073242188,565.1099853515625,566.5115356445312
2025-08-08,570.4500122070312,574.77001953125,570.1500244140625,571.7960815429688
2025-08-11,574.6900024414062,576.7999877929688,571.5700073242188,570.104248046875
2025-08-12,575.1599731445312,580.3499755859375,572.489990234375,577.2697143554688
2025-08-13,582.760009765625,583.3200073242188,578.9400024414062,577.558349609375
2025-08-14,578.280029296875,581.8800048828125,577.9099731445312,577.1104736328125
2025-08-15,579.7999877929688,579.8400268554688,575.5700073242188,574.57275390625
2025-08-18,576.4400024414062,577.77001953125,575.239990234375,574.3438110351562
2025-08-19,576.3900146484375,576.5599975585938,568.25,566.5513916015625
2025-08-20,568.3300170898438,568.4500122070312,558.8400268554688,563.1876220703125
2025-08-21,564.3499755859375,566.489990234375,560.97998046875,560.5802001953125
2025-08-22,564.6699829101562,573.989990234375,563.27001953125,569.2284545898438
2025-08-25,570.4000244140625,573.2899780273438,569.1599731445312,567.5864868164062
2025-08-26,569.8300170898438,572.9199829101562,568.7999877929688,569.8653564453125
2025-08-27,571.5900268554688,574.4099731445312,570.3699951171875,570.7412109375
2025-08-28,574.1099853515625,578.0,572.4600219726562,574.3140258789062
2025-08-29,574.6599731445312,575.030029296875,568.5399780273438,567.666015625
2025-09-02,561.3099975585938,565.969970703125,559.5399780273438,562.9088745117188
2025-09-03,569.22998046875,571.7000122070312,566.72998046875,567.3375854492188
2025-09-04,570.739990234375,575.5999755859375,569.030029296875,572.4728393554688
2025-09-05,580.489990234375,581.1199951171875,571.530029296875,573.298828125
2025-09-08,578.3699951171875,580.8400268554688,577.77001953125,576.0953979492188
2025-09-09,579.6699829101562,580.9400024414062,577.0399780273438,577.7276000976562
2025-09-10,583.739990234375,583.77001953125,578.5499877929688,577.9166870117188
2025-09-11,583.239990234375,584.8800048828125,581.6199951171875,581.2804565429688
2025-09-12,585.0399780273438,587.8599853515625,584.0999755859375,583.8480224609375
2025-09-15,588.4400024414062,591.7899780273438,588.2899780273438,588.8439331054688
2025-09-16,592.6099853515625,592.8599853515625,590.489990234375,588.3463745117188
2025-09-17,591.0999755859375,591.75,584.3699951171875,587.1720581054688
2025-09-18,594.9099731445312,598.1400146484375,592.9600219726562,592.466552734375
2025-09-19,597.3300170898438,600.0499877929688,595.8499755859375,596.4771728515625
2025-09-22,597.739990234375,602.8699951171875,597.719970703125,600.0083618164062
2025-09-23,602.3699951171875,602.5700073242188,596.97998046875,596.0228881835938
2025-09-24,599.5800170898438,599.9000244140625,593.3599853515625,593.9305419921875
2025-09-25,592.2000122070312,595.1199951171875,588.5,591.3699340820312
2025-09-26,594.3499755859375,596.2999877929688,591.0599975585938,593.8009643554688
2025-09-29,599.1099853515625,602.0499877929688,597.4099731445312,596.5509643554688
2025-09-30,598.4299926757812,600.7100219726562,596.0999755859375,598.1849975585938
2025-10-01,597.1699829101562,603.7899780273438,596.3400268554688,601.0545043945312
2025-10-02,607.0599975585938,607.1599731445312,602.9299926757812,603.5255126953125
2025-10-03,606.510009765625,607.3300170898438,601.3900146484375,600.9848022460938
2025-10-06,608.4500122070312,609.3599853515625,605.969970703125,605.498291015625
2025-10-07,609.02001953125,609.7100219726562,603.030029296875,602.3099975585938
2025-10-08,605.4099731445312,611.75,605.260009765625,609.2147216796875
2025-10-09,611.47998046875,611.6099853515625,607.47998046875,608.4774169921875
2025-10-10,611.4000244140625,613.1799926757812,589.0499877929688,587.3545532226562
2025-10-13,599.6799926757812,602.9500122070312,597.22998046875,599.8190307617188
2025-10-14,595.3099975585938,602.6900024414062,590.1300048828125,595.8236694335938
2025-10-15,604.010009765625,606.7000122070312,595.9299926757812,600.0282592773438
2025-10-16,605.1099853515625,608.3099975585938,595.5,597.806396484375
2025-10-17,597.9500122070312,605.510009765625,596.3699951171875,601.7320556640625
2025-10-20,607.1400146484375,612.7999877929688,607.0700073242188,609.3143310546875
2025-10-21,611.6400146484375,612.719970703125,609.3200073242188,609.1549072265625
2025-10-22,610.8200073242188,611.4099731445312,599.739990234375,603.286376953125
2025-10-23,604.9099731445312,611.3699951171875,604.52001953125,608.35791015625
2025-10-24,615.989990234375,618.4199829101562,615.1300048828125,614.8540649414062
2025-10-27,624.52001953125,628.5499877929688,624.030029296875,625.80419921875
2025-10-28,630.3599853515625,634.6799926757812,629.25,630.6165161132812
2025-10-29,635.5900268554688,637.010009765625,630.25,633.4561767578125
2025-10-30,632.1699829101562,633.5,625.9400024414062,623.7715454101562
2025-10-31,634.1699829101562,634.2000122070312,626.6900024414062,626.7805786132812
2025-11-03,635.1099853515625,635.8200073242188,629.8499755859375,629.7796630859375
2025-11-04,623.280029296875,626.9500122070312,618.4600219726562,616.996337890625
2025-11-05,618.489990234375,626.5999755859375,617.2100219726562,621.0116577148438
2025-11-06,621.7899780273438,622.0399780273438,610.2999877929688,609.44384765625
2025-11-07,608.3099975585938,609.9500122070312,598.6699829101562,607.5209350585938
2025-11-10,618.9199829101562,624.3099975585938,616.8900146484375,620.9617919921875
2025-11-11,620.5700073242188,622.719970703125,617.52001953125,619.307861328125
2025-11-12,624.8400268554688,624.8599853515625,617.8099975585938,618.8196411132812
2025-11-13,617.5399780273438,618.1199951171875,606.0800170898438,606.1858520507812
2025-11-14,599.5499877929688,613.3499755859375,597.1699829101562,606.64404296875
2025-11-17,606.2999877929688,612.47998046875,599.8699951171875,601.4630126953125
2025-11-18,599.6199951171875,602.3099975585938,591.3400268554688,594.1397705078125
2025-11-19,597.0700073242188,606.1599731445312,594.5900268554688,597.6868286132812
2025-11-20,611.6199951171875,614.030029296875,584.75,583.5385131835938
2025-11-21,587.469970703125,596.97998046875,580.739990234375,587.9224853515625
2025-11-24,595.280029296875,606.6799926757812,595.1599731445312,602.9575805664062
2025-11-25,603.510009765625,610.260009765625,597.3200073242188,606.674072265625
2025-11-26,612.510009765625,616.1900024414062,610.3900146484375,612.034423828125
2025-11-28,616.1099853515625,619.3200073242188,615.4199829101562,616.996337890625
2025-12-01,613.6300048828125,619.4400024414062,612.52001953125,614.923828125
2025-12-02,619.4600219726562,623.75,617.5900268554688,619.7362670898438
2025-12-03,619.6199951171875,624.219970703125,618.030029296875,621.2507934570312
2025-12-04,624.9299926757812,624.9400024414062,619.5399780273438,620.6728515625
2025-12-05,624.3800048828125,628.9199829101562,623.7100219726562,623.2036743164062
2025-12-08,627.2100219726562,628.8400268554688,621.6900024414062,622.0079956054688
2025-12-09,623.010009765625,625.8699951171875,621.0,622.7752075195312
2025-12-10,623.8499755859375,629.2100219726562,620.989990234375,625.3258666992188
2025-12-11,623.8200073242188,625.780029296875,617.719970703125,623.3033447265625
2025-12-12,622.0800170898438,623.5399780273438,611.3599853515625,611.3867797851562
2025-12-15,618.3699951171875,618.4199829101562,609.3200073242188,608.3179931640625
2025-12-16,608.260009765625,613.510009765625,606.9099731445312,609.5235595703125
2025-12-17,613.0599975585938,613.6500244140625,600.280029296875,598.2247924804688
2025-12-18,609.7999877929688,612.9299926757812,606.9199829101562,606.8931884765625
2025-12-19,611.9500122070312,617.6199951171875,611.8699951171875,614.8042602539062
2025-12-22,621.3499755859375,621.6500244140625,617.77001953125,617.7513427734375
2025-12-23,618.2000122070312,622.4099731445312,617.780029296875,620.6444702148438
2025-12-24,621.989990234375,624.280029296875,621.719970703125,622.460205078125
2025-12-26,624.6599731445312,625.52001953125,623.1400146484375,622.4203491210938
2025-12-29,620.0999755859375,622.780029296875,618.72998046875,619.4074096679688
2025-12-30,619.8400268554688,622.1799926757812,619.219970703125,617.9707641601562
2025-12-31,619.6500244140625,619.9600219726562,614.0499877929688,612.8628540039062
2026-01-02,620.0599975585938,622.8499755859375,610.1500244140625,611.6756591796875
2026-01-05,619.3200073242188,620.8099975585938,616.719970703125,616.5341796875
2026-01-06,619.22998046875,624.02001953125,618.5399780273438,621.951416015625
2026-01-07,623.0399780273438,627.9400024414062,622.5599975585938,622.550048828125
2026-01-08,623.030029296875,623.4199829101562,617.7999877929688,619.0083618164062
2026-01-09,621.4099731445312,627.8900146484375,619.0599975585938,625.173828125
2026-01-12,622.3099975585938,628.8499755859375,622.260009765625,625.6925659179688
2026-01-13,627.27001953125,629.469970703125,623.7000122070312,624.7647705078125
2026-01-14,622.239990234375,623.4500122070312,614.5599975585938,618.0905151367188
2026-01-15,626.5999755859375,630.0,620.75,620.3153076171875
2026-01-16,625.5,626.0800170898438,618.8800048828125,619.7965087890625
2026-01-20,610.530029296875,615.0599975585938,607.0499877929688,606.6276245117188
2026-01-21,609.469970703125,620.4199829101562,607.8599853515625,614.8282470703125
2026-01-22,622.3499755859375,622.4600219726562,617.780029296875,619.2976684570312
2026-01-23,619.72998046875,625.4000244140625,618.6500244140625,621.2530517578125
2026-01-26,623.2100219726562,627.6099853515625,622.1199951171875,623.9866333007812
2026-01-27,628.9099731445312,632.0399780273438,627.3400268554688,629.6432495117188
2026-01-28,635.4600219726562,636.5999755859375,631.8099975585938,631.728271484375
2026-01-29,632.6500244140625,633.6699829101562,618.27001953125,627.9472045898438
2026-01-30,625.7100219726562,628.260009765625,619.2999877929688,620.405029296875
2026-02-02,618.7000122070312,628.489990234375,618.6599731445312,624.6650390625
2026-02-03,628.2999877929688,629.97998046875,610.9600219726562,615.0676879882812
2026-02-04,615.02001953125,615.0999755859375,600.469970703125,604.322998046875
2026-02-05,600.2100219726562,604.8099975585938,594.760009765625,595.6235961914062
2026-02-06,600.1900024414062,611.4099731445312,598.77001953125,608.2138671875
2026-02-09,607.5399780273438,616.4600219726562,605.0700073242188,612.8728637695312
2026-02-10,615.3099975585938,617.02001953125,611.010009765625,610.029541015625
2026-02-11,616.3800048828125,617.52001953125,607.6900024414062,611.6657104492188
2026-02-12,614.7100219726562,615.8099975585938,599.5700073242188,599.22509765625
2026-02-13,600.4299926757812,606.47998046875,596.4199829101562,600.5020141601562
2026-02-17,598.3800048828125,603.9500122070312,593.3400268554688,599.8834838867188
2026-02-18,602.1099853515625,609.77001953125,600.719970703125,604.3629760742188
2026-02-19,602.8099975585938,605.8200073242188,600.75,602.04833984375
2026-02-20,600.1199951171875,610.3499755859375,599.22998046875,607.3757934570312
2026-02-23,606.6099853515625,608.010009765625,599.0499877929688,599.9932250976562
2026-02-24,602.4000244140625,608.989990234375,599.72998046875,606.4380493164062
2026-02-25,611.0700073242188,616.8300170898438,611.0,615.227294921875
2026-02-26,615.5900268554688,615.5900268554688,603.97998046875,607.8048095703125
2026-02-27,602.97998046875,608.3200073242188,602.1900024414062,605.8594360351562
2026-03-02,598.8599853515625,609.9199829101562,597.989990234375,606.6575317382812
2026-03-03,596.3300170898438,603.9600219726562,591.8699951171875,600.162841796875
2026-03-04,604.1599731445312,612.8800048828125,603.4299926757812,609.3112182617188
2026-03-05,607.4000244140625,612.760009765625,602.260009765625,607.4755859375
2026-03-06,600.3099975585938,606.0,598.3300170898438,598.337158203125
2026-03-09,594.22998046875,609.27001953125,591.3300170898438,606.3283081054688
2026-03-10,607.780029296875,613.2899780273438,605.4199829101562,606.3383178710938
2026-03-11,608.9500122070312,612.4299926757812,605.030029296875,606.2584228515625
2026-03-12,602.760009765625,604.1400146484375,597.0499877929688,595.85302734375
2026-03-13,599.72998046875,603.5999755859375,592.5700073242188,592.3213500976562
2026-03-16,600.0399780273438,603.8599853515625,599.1099853515625,598.9656982421875
2026-03-17,603.1400146484375,605.9000244140625,601.8699951171875,601.8887939453125
2026-03-18,601.489990234375,603.1599731445312,594.5599975585938,593.4986572265625
2026-03-19,589.510009765625,595.7999877929688,587.0800170898438,591.623046875
2026-03-20,591.0599975585938,591.1699829101562,578.5399780273438,580.6888427734375
2026-03-23,590.52001953125,595.0800170898438,585.9600219726562,587.3545532226562
2026-03-24,584.8099975585938,587.9299926757812,581.9299926757812,583.3389282226562
2026-03-25,589.1400146484375,591.3699951171875,585.6900024414062,587.1747436523438
2026-03-26,582.5999755859375,584.6300048828125,573.4299926757812,573.1600952148438
2026-03-27,570.8099975585938,571.02001953125,561.5700073242188,561.9624633789062
2026-03-30,567.3800048828125,568.0499877929688,555.5999755859375,557.6671752929688
2026-03-31,564.2899780273438,578.6400146484375,564.2100219726562,576.54638671875
2026-04-01,581.47998046875,587.739990234375,580.4199829101562,583.6685791015625
2026-04-02,573.969970703125,586.0499877929688,571.9199829101562,584.3378295898438
2026-04-06,586.22998046875,590.6099853515625,584.6900024414062,587.85400390625
2026-04-07,585.6400146484375,588.97998046875,578.4000244140625,587.9439086914062
2026-04-08,608.7100219726562,609.9000244140625,602.1199951171875,605.4246826171875
2026-04-09,605.9299926757812,610.5,603.030029296875,609.5202026367188
2026-04-10,611.8400268554688,613.6699829101562,609.5800170898438,610.3992309570312
2026-04-13,609.47998046875,626.739990234375,608.1099853515625,616.7122802734375
2026-04-14,620.219970703125,628.5999755859375,620.0999755859375,627.909912109375
2026-04-15,629.0800170898438,637.8300170898438,628.2000122070312,636.7003173828125
2026-04-16,639.2100219726562,642.1799926757812,635.260009765625,639.7669067382812
2026-04-17,645.5900268554688,650.0,644.0700073242188,648.1376953125
2026-04-20,648.0399780273438,648.760009765625,642.52001953125,646.0799560546875
2026-04-21,648.4099731445312,650.2000122070312,642.2100219726562,643.6226806640625
2026-04-22,650.1500244140625,655.3300170898438,648.52001953125,654.390869140625
2026-04-23,653.5499877929688,656.9199829101562,645.52001953125,650.7048950195312
2026-04-24,658.510009765625,664.510009765625,656.530029296875,663.1512451171875
2026-04-27,663.4000244140625,664.4299926757812,660.6900024414062,663.5008544921875
2026-04-28,657.4099731445312,659.6400146484375,653.8099975585938,656.8281860351562
2026-04-29,658.6300048828125,661.719970703125,656.5900268554688,660.84375
2026-04-30,665.3499755859375,668.9000244140625,657.5599975585938,667.0069580078125
2026-05-01,669.1599731445312,675.969970703125,668.7999877929688,673.4099731445312
2026-05-04,674.6599731445312,676.72998046875,668.9000244140625,672.141357421875
2026-05-05,677.9600219726562,682.77001953125,677.510009765625,680.8617553710938
2026-05-06,687.780029296875,695.9299926757812,686.47998046875,695.0062255859375
2026-05-07,696.5800170898438,701.239990234375,691.77001953125,694.1771240234375
2026-05-08,699.9199829101562,711.22998046875,699.5,710.44921875
2026-05-11,710.3599853515625,714.5900268554688,708.9099731445312,712.5069580078125
2026-05-12,708.219970703125,710.1799926757812,696.6400146484375,706.463623046875
2026-05-13,709.9600219726562,716.6500244140625,704.8300170898438,713.9254760742188
2026-05-14,714.6199951171875,722.030029296875,714.219970703125,718.9998168945312
2026-05-15,710.1400146484375,715.1300048828125,705.5499877929688,708.1517944335938
2026-05-18,711.5399780273438,712.0700073242188,698.8499755859375,705.1051025390625
2026-05-19,699.8099975585938,706.489990234375,695.25,700.7599487304688
2026-05-20,705.2899780273438,713.1500244140625,703.7899780273438,712.3671875
2026-05-21,708.989990234375,717.1199951171875,706.77001953125,713.7256469726562
2026-05-22,718.0700073242188,722.1199951171875,715.9500122070312,716.7523193359375
2026-05-26,725.9600219726562,731.1699829101562,724.1599731445312,729.4783935546875
2026-05-27,732.9600219726562,733.3200073242188,725.4400024414062,728.6492919921875
2026-05-28,729.72998046875,736.5999755859375,726.4099731445312,734.79248046875
2026-05-29,737.8400268554688,741.6300048828125,735.25,737.49951171875
2026-06-01,737.0399780273438,745.6500244140625,735.989990234375,741.9246826171875
2026-06-02,742.4000244140625,746.4400024414062,739.22998046875,745.3408813476562
2026-06-03,747.3099975585938,748.6500244140625,741.010009765625,743.39306640625
2026-06-04,735.47998046875,743.5,732.6199951171875,739.7969970703125
2026-06-05,730.0599975585938,731.6900024414062,704.3200073242188,704.2860107421875
2026-06-08,717.8099975585938,723.030029296875,713.0700073242188,715.283935546875
2026-06-09,722.97998046875,725.6599731445312,686.3699951171875,707.052978515625
2026-06-10,701.6599731445312,711.280029296875,692.9299926757812,692.9285278320312
2026-06-11,699.2899780273438,718.3699951171875,695.0,716.332763671875
2026-06-12,717.6099853515625,724.010009765625,711.280029296875,720.5481567382812
2026-06-15,738.0999755859375,744.760009765625,737.3800048828125,743.1832885742188
2026-06-16,742.25,744.219970703125,729.6400146484375,729.0587768554688
2026-06-17,735.1900024414062,735.6799926757812,720.8499755859375,721.7168579101562
2026-06-18,737.2000122070312,741.8200073242188,732.510009765625,739.8070068359375
2026-06-22,742.02001953125,745.4500122070312,734.3900146484375,737.9500122070312
2026-06-23,715.739990234375,723.6099853515625,712.1099853515625,713.6500244140625
2026-06-24,715.3699951171875,719.9299926757812,704.4500122070312,710.6199951171875
2026-06-25,725.9000244140625,726.8300170898438,705.2999877929688,716.3800048828125
2026-06-26,707.1300048828125,715.5599975585938,702.8099975585938,706.52001953125
2026-06-29,713.989990234375,724.5800170898438,705.1699829101562,724.0800170898438
2026-06-30,724.1799926757812,737.6199951171875,723.9099731445312,736.4000244140625
2026-07-01,729.1900024414062,731.9199829101562,724.5999755859375,725.1699829101562
2026-07-02,725.5800170898438,730.8300170898438,707.5599975585938,712.5999755859375
2026-07-06,719.9299926757812,726.0800170898438,718.4500122070312,722.8200073242188
2026-07-07,714.1699829101562,716.3499755859375,704.9000244140625,709.4299926757812
2026-07-08,704.9500122070312,712.260009765625,700.9099731445312,711.4400024414062
2026-07-09,718.3300170898438,724.22998046875,715.1300048828125,723.280029296875
2026-07-10,720.7000122070312,726.3900146484375,717.0,725.510009765625
2026-07-13,717.719970703125,718.739990234375,710.0800170898438,711.739990234375
